Word,Count
\/domain\(#{W}(#{URLCHAR}*?)(#{W}\)|#\{)/,\,1
seqses.dup,1
\ops1,\,1
3.4.20,1
\"\P4"\\,1
PORTED,1
DOES,1
\specific,\,1
whatever,1
(rbg,1
https://github.com/sass/node-sass/issues/1854,1
\[#hash_to_a],\,1
scheduled_space,1
TypedArrayContents,1
confusion,1
imports:,1
Community,1
zone_vector,1
(bb->elements())[i]->tabs(m->tabs());,1
======================================================,1
hyphen),1
(++i;,1
'rf',1
`[(A,1
re-parse,1
At-rules,1
expression->hash(),1
recursive),1
\/"\(?:$re_itp|\\.|[^"\])*"\/\,1
Arithmetic,1
plug,1
12/3%,1
`kwd_while_directive`,1
\"\map-get((),\,1
After,1
[seq2],1
Results,1
\outfile,\,1
\extend_compound(COMPOUND,\,1
single-comparison,1
(U+FFFD),1
Incomplete,1
(Compound_Selector),1
<https://github.com/rvagg>,1
marker.combinator),1
note,1
this:,1
already-trimmed,1
debugging,1
appears,1
guarded,1
converting,1
divergence,1
dotless,1
Parent,1
\"\]"\\,1
\check_directives_match!(e,\,1
(Cast<Expression>(node)),1
order),1
\subsequence),\,1
e.is_a?(Array),1
permutations.push(path,1
sel->has_line_feed(has_line_feed);,1
\arity,\,1
\etc,\,1
rset;,1
governed,1
interation,1
(memoized,1
memoizeCompound.find(pSelector);,1
Decoding,1
decided,1
\line(0),\,1
numerators,1
'iwidth',1
size),1
stripping,1
composed,1
sanity,1
\@warn,\,1
\debug_sources_set(set,\,1
says,1
non-rectangular,1
bug),1
invalidates,1
\I="\\,1
Parser::parse_media_query(),1
h.area(),1
cary,1
!(?![a-z]),1
Possibly,1
(lex<,1
\delayed,\,1
dispatchs,1
grow,1
`add_file`,1
maintenance,1
'Q',1
coincidence,1
\document."\);\,1
\exactly<'@'>,\,1
sass_copy_c_string),1
Refael,1
beforehand,1
usage:,1
Reason,1
(staring,1
-Path,1
persistant,1
agents,1
\Hmm,\,1
`{`,1
Colors,1
Rulesets,1
U+10FFFF,1
'w',1
built-in,1
@debug,1
Enables,1
(*data_ctx->source_string,1
num,1
-Command,1
\Set[12,\,1
`max_chars`,1
0XXX,1
(selector->not_selector()),1
parse_selector_list,1
\'II',\,1
\:baz]]],\,1
node.js,1
method-for-method,1
@charset,1
-1.5,1
\has_reference_(ptr->has_reference_),\,1
\m->pstate(),);\,1
Byte,1
My,1
(to,1
NAN_CALLBACKS_H_,1
factors,1
(selector),1
(high),1
dropped,1
IN/OUT,1
option's,1
left-overs,1
\delimited_by<'(',\,1
belong,1
List_Ptr,1
remove),1
source_string,1
(op_type,1
according,1
ctx_path,1
/foo/../cd,1
seqses.size,1
Sass::Util.group_by_to_a,1
\comparison,\,1
/[axy]/,1
hashing,1
\hue,\,1
SASS_DEBUGGER,1
Trailing,1
perfectly,1
(s->is_interpolant()),1
3.4,1
utf-8,1
protection,1
\"\int"\\,1
(these,1
[signature:,1
guru,1
\:each,\,1
cosmetics,1
=================================================,1
U+0800..U+FFFF,1
`skip_over_scopes`,1
'~'),1
`@while`,1
Otsu's,1
literals,1
/(?:literal)+/,1
\negative,\,1
discards,1
Buffer,1
recognition,1
\src,\,1
\"\ADDING\,1
\numbers,\,1
Leading,1
append_comma_separator();,1
\'()*+,-./<>@[\]^_`{|}~¬\,1
variation,1
0.299999999999999988898,1
fallback_impl(reinterpret_cast<AST_Node_Ptr>(x));,1
intervenes,1
(indentation,1
room,1
oneCloned,1
Cast<Value>(i->second)),1
\children,\,1
/(?:literal)*/,1
v0.11,1
CONDITION`),1
fishy,1
OPACITY,1
share,1
m.with_more_sources(sources),1
neat,1
[Array<Array>],1
Token,1
extend*,1
12,1
(two.isNil()),1
last),1
extreme,1
Element,1
note:,1
That's,1
'tr',1
parse_compound_selector,1
TODO(agnat):,1
args;,1
pTwo,1
streambuf,1
#495,1
operator()(Element_Selector_Ptr,1
alpha/opacity,1
\@ssm[Set[9,\,1
knows,1
\#,1
unescaped,1
What,1
get_arg,1
/m,1
Represents,1
multi,1
(pbm,1
std::string(sig),1
helpful,1
stacked,1
multilinie,1
\@ssm.get(Set["\fuzz"\,\,1
\"\nested"\\,1
\"\]"\,\,1
PHP,1
quoted_string,1
maximization,1
customized,1
\n,1
`(D,1
type##_Obj,1
:double,1
\clipped,\,1
`@debug`,1
embarking,1
\parent_directives,\,1
U+xxFFFF),1
\gte,\,1
behind),1
Selector_List_Ptr,1
SimpleSelectorSet,1
std::istream,1
branches,1
paths(CHOICES):,1
\seq1.pop,\,1
(del,1
(params,1
Ira,1
'-<short_option><argument>',1
negate<,1
retrieve,1
(SEC,1
!(lhs.combinator,1
lightly,1
2-byte,1
Benjamin,1
unquoted_string(value.to_sass),1
ex,1
connector,1
'options',1
trace),1
-ExecutionPolicy,1
NODE_7_0_MODULE_VERSION,1
Textblock,1
NULL),1
10,1
is_mixin(pp),1
'\'')),1
em(const,1
Values,1
\flatten(arr,\,1
(except,1
combined,1
clipped,1
little,1
(c->has_line_feed()),1
:domain,1
Show,1
echo,1
Putting,1
bigger,1
\memoizeCompound.insert(std::pair<Compound_Selector_Obj,\,1
\white,\,1
(depth,1
\"\Fail"\}\,1
\:at_root,\,1
individually,1
operator()(Custom_Warning_Ptr);,1
summing,1
seq1.last.superselector?(seq2.last),1
untouched,1
paris,1
\Joyent,\,1
\Set[:mixin,\,1
individual,1
hbar(1).width(),1
Definition_Ptr,1
protect,1
val->to_string();,1
developers,1
pFirst->has_line_feed(pFirst->has_line_feed(),1
(2),1
fact,1
`unified_complex_selectors`,1
prettyfy,1
4),1
sends,1
Very,1
'width',1
0-based,1
merge,1
string_to_output,1
'struct,1
(an,1
JSON_NUMBER,1
atof,1
larger,1
https://github.com/nodejs/nan,1
Lawson,1
Noordhuis,1
Defined,1
(lowest,1
\"\P2"\\,1
v.size();,1
single-quoted,1
'iojs.exe',1
'1.',1
CPP,1
Character::maybe_digit(),1
format),1
null),1
Handling,1
block_comment_prefix(const,1
argument(s),1
node.exe,1
lex_block_comment())),1
(u[r],1
'outfile',1
ultimately,1
undefine,1
uv_async_send(),1
cartesian,1
<string>,1
operated,1
`https://`,1
'rn',1
Allocate,1
lazy,1
v.begin();,1
<https://github.com/bnoordhuis>,1
=============================================================,1
extended.map,1
tildes,1
\unitless"\,\,1
(4),1
alter,1
Resolution,1
@ssm.get(Set[1]),1
sign),1
src-map,1
detected,1
Although,1
Backtrace*,1
\detected,\,1
Maybefication,1
picked,1
Trace,1
\callback(null,\,1
:bar]),1
embeded,1
(zero-width,1
(incl,1
UCS::isdigit(,1
$re_squote,1
'+'],1
whereever,1
catchable,1
immediately,1
RUBY,1
!p->is_rest_parameter()),1
\placeholders,\,1
nr,1
MISCELLANEOUS,1
numerator/denominator,1
parserstates),1
\:include,\,1
sass),1
scnr,1
\RFC3629,\,1
generating,1
VS2015+,1
modules,1
eos,1
memoizeCompound.end()),1
(route,1
\"\/"\)\,1
Array<SimpleSequence,1
Tap,1
Cast<Each>(pp),1
\aren't,\,1
ss,1
16777216,1
Opacity,1
reporting),1
https://github.com/mgreter/sass2scss,1
accent,1
http://sourceforge.net/p/mingw/bugs/2024/,1
Might,1
Read,1
expr,1
casts,1
produces,1
\>0,\,1
\"\+"\,\,1
NAN_PERSISTENT_PRE_12_INL_H_,1
\ctx,\,1
Build,1
(pass-through),1
Cast<Trace>(pp),1
Rhomboid,1
'|',1
NAN_H_,1
(freed,1
interactions,1
TODO(kkoopa):,1
\Now,\,1
(typename,1
abs_path,1
\"\Qux"\\,1
comlplex,1
[[init]],1
preprocesser,1
ERROR,1
6),1
\whitespace),\,1
feminine,1
`afters`,1
T>::iterator,1
`@error`,1
Roundtrip,1
(Revision,1
\byte,\,1
rset,1
Restricted,1
NAN_CONVERTERS_PRE_43_INL_H_,1
CheckNesting::invalid_import_parent(Statement_Ptr,1
grouped[key].push(e),1
`/deep/`,1
pSelector->has_line_feed()),1
\"\Expression\,1
UCS::isalpha(,1
auto_quote(),1
distinguished,1
Errors,1
@at-root),1
\String_Constants,\,1
basic,1
repeatedly,1
provisional,1
From,1
>`,1
parentSuperselector(),1
\ul,\,1
Tags,1
\"\l:\,1
pos.file,1
(parent_),1
\only,\,1
rejected,1
\relational,\,1
/#{open},1
(::),1
elegant!,1
argv.push_back(wrapper);,1
(sheets.count(inc.abs_path)),1
string),1
extensive,1
folding,1
prefer,1
ExternalTwoByteString,1
(plus,1
Expression)->is_false(),1
variance,1
TODO(isaacs),1
couldn't,1
lhs.tail-without-innermost.is_superselector_of(marker.tail-without-innermost),1
argname,1
David,1
manipulate,1
comma-,1
dependency,1
value),1
============,1
\:bop,\,1
Lone,1
execution,1
tokenizing,1
\merged,\,1
Unlike,1
extend-only,1
adding,1
parse_disjunction,1
seq2.last,1
\exactly<','>,\,1
formats:,1
url_space_chars[],1
seperator,1
'fl',1
-fPIC,1
relatively,1
Unref(),1
\"\fuzz"\]]\,1
https://github.com/nex3/sass/issues/324,1
tall,1
Evaluation,1
minima,1
Keep,1
'0',1
\Compound_Selector_Obj,\,1
\"\>"\)\,1
Be,1
grid,1
sel2.superselector?(sel1),1
lexing,1
SEEN),1
hungarian,1
\["\Bang"\,\,1
grouped[key],1
'IIII',1
KWD_ARG_SET(Args),1
\fonts,\,1
attempting,1
repetitive,1
clue,1
SASS_PATH=,1
implementions,1
feature:,1
JSON_OBJECT,1
(star:,1
proc,1
\available,\,1
whose,1
provide,1
CALL,1
\"\@keyframes"\\,1
Siegel,1
(unquoted),1
\`[Symbol,\,1
String_Constant_Ptr,1
40,1
b.size(),1
codes,1
#442,1
operator()(Warning_Ptr);,1
0.8,1
#857:,1
why?),1
delay-load,1
break;,1
cloning,1
depth,1
easy,1
pool,1
5,1
typedef,1
https://github.com/sass/sass/issues/1495#issuecomment-61189114,1
emulate,1
cotains,1
dirs,1
uri(const,1
toPush,1
weird,1
production,1
\output,\,1
value.is_a?(Sass::Script::Value::String),1
parse_include_directive,1
shortcuts,1
.exe,1
platform,1
hacky,1
incomplete,1
\"\found"\\,1
url_space_chars[];,1
(IMO,1
side),1
\debug_ast(sel,\,1
:-moz-any(ol,1
pdb,1
Sass_Options,1
upcoming,1
\"\LCSBACK:\,1
\parent,\,1
`UNICODE`,1
[a],1
ops1.reject,1
\@ssm.get(Set[11,\,1
obj,1
notation:,1
`result`,1
exp.selector_stack.pop_back();,1
Google,1
Ref(),1
*holepv[i];,1
/(?:$mx)\b/,1
\"\!global"\\,1
\"\libsass_load_functions"\\,1
Can,1
Stringify,1
\unshift(NodeCollection,\,1
bubble,1
fs,1
quite,1
\extendComplexSelector,\,1
copied,1
')',1
\flattened.concat(flatten(e,\,1
Standard,1
\codes,\,1
\"\libsass_load_importers"\\,1
drawback,1
important,1
!isMoreSpecificOuter,1
\:import,\,1
collect,1
COLOR,1
instances,1
@ssm.get(Set[2]),1
checks..,1
parse_while_directive,1
SetMethodAux(...),1
filename(const,1
(return,1
continuation,1
\otherwise,\,1
*(p-1),1
(original,1
ocradlib,1
slow(12%),1
_sources(seq1),1
\SASS_MEMORY_NEW(Supports_Condition,\,1
appear,1
params->has_rest_parameter()),1
gv[0].code,1
`-a-calc`,1
Another,1
leaves,1
Weak,1
(choose,1
Sass::Util.paths,1
adjacent),1
Sass:Util,1
However,1
\cstdint,\,1
output),1
prstate,1
alternatively,1
80..C1,1
extenders,1
(off.column,1
\"\@"\\,1
\:media,\,1
results));,1
https://www.visualstudio.com/en-us/productinfo/vs2017-install-product-Community.workloads,1
(color,1
gotten,1
\:not(:first-of-type),\,1
back),1
/[^axy]+/,1
solves,1
inputs,1
STRING,1
CONDITION2`),1
\+INF,\,1
\13]]],\,1
superflous,1
RegistrationFunction,1
out;,1
resolution,1
\encoded,\,1
val,1
react,1
(/((-[\w-]+-)?(calc|element)|expression|progid:[a-z\.]*)\(/i),1
#2462,1
appended,1
[0-9A-Fa-f],1
(normalized),1
file(-1),1
UCS::SINODOT,1
source_c_str),1
whitespace),1
synchronization,1
[Boolean],1
carriage,1
specifies,1
selectors/combinators,1
\"\has\,1
\gt,\,1
subweaveNaive(const,1
smart,1
messages,1
'+3',1
nor,1
correctness,1
deprecate,1
ComplexSelectorSet,1
'8',1
anyway!,1
`import_url`),1
\arrays,\,1
Supports,1
\s->pstate(),\,1
KEYWORD,1
anyone,1
\removed,\,1
NOTES:,1
Sass::Context,1
n^2,1
re-throw,1
SassValueWrapper,1
storing,1
\debug_ast(i,\,1
include_paths,1
suppor,1
(!nominator,1
type-tag.),1
Classify,1
Workaround,1
implicit,1
collection),1
url_kwd,1
Parser,1
RHS's,1
env->print();,1
selector->reference()->perform(&to_string),1
\(pgm),\,1
malloc,1
(s->has_reference()),1
Context&,1
ReturnCallback,1
pFirst->tail()->has_line_feed(),1
behaviour,1
(has,1
file),1
pCurrent->has_line_feed(child.got_line_feed);,1
operator()(Error_Ptr);,1
URLs,1
workaround,1
Look,1
cmp,1
biggest,1
mapping:,1
refcount;,1
exactly<'+'>,1
&int_part),1
v12,1
\0..255,\,1
hiding,1
\applicable,\,1
bridge,1
Custom_Warning,1
parse_special_directive,1
inverted-U-shaped,1
slower,1
DESTRUCTOR,1
\/[*&%,\[\]]/\,1
seq1.last,1
powershell,1
123/456,1
fn,1
(distinguished,1
includes),1
percent,1
slow(19%),1
--utf8,1
Ackermann,1
set_to_string(set<T>,1
\string_re(open,\,1
\@ssm[Set["\fizz"\,\,1
Character::maybe_letter(),1
\:if,\,1
parse_complex_selector,1
\ParserState("\[STRING]"\));\,1
\seq2.pop,\,1
\"\2.0"\\,1
needed),1
moz_document_kwd,1
\"\//\,1
.12%,1
callback(error),1
\14]],\,1
`--b-c-calc`,1
\complicated,\,1
exhausted,1
Cast<Null>((*l)[0])),1
permitted,1
Michael,1
(rather,1
bem,1
out.collection()->push_back(firstPerm);,1
heavy,1
terminates,1
ptr),1
d_env.has(full_name),1
/(?:FOO)(?:BAR)/,1
imported,1
usage,1
C)]`,1
(*sl)[static_cast<int>(index)];,1
pp,1
1GB,1
provides,1
<https://github.com/trevnorris>,1
constructor;,1
input/output,1
convenient,1
'SimpleSequence',1
[chunk2],1
operator()(Import_Stub_Ptr);,1
2nd,1
\debug_ast(node->combinator(),\,1
(/.*?(?=\n|\r\n?|\Z)/,1
Usage,1
lhs;,1
waiting,1
failures),1
cheap,1
plus-minus,1
implementors,1
Ruleset,1
No,1
Maintains,1
words,1
\url,\,1
\top,\,1
Bubble,1
\'rz',\,1
U+0000..U+007F,1
expose,1
full_name(name,1
p;,1
column(0),1
@see,1
sys,1
!(marker,1
argv,1
(pos.column,1
CallbackInfo,1
\#$&'()*+,-./<>@[\]^_`{|}~¬\,1
union,1
unnecessary,1
\"\ocrcheck:\,1
\connective,\,1
lf,1
bt);,1
memoized->second.klone();,1
setting,1
Definitions,1
non-standard,1
runtime,1
selector->elements()),1
disposed,1
toConvert.got_line_feed);,1
tautological,1
bad),1
(true),1
\[4,\,1
2]),1
\hexadecimal,\,1
)+,1
\/bar/baz,\,1
\"\Bang"\],\,1
pixels,1
failing,1
Sequence.do_extend,1
Vrhomboids,1
erase(),1
(3),1
\J="\\,1
(ancestor,1
\world,\,1
(major,1
append_optional_space();,1
unclosed,1
++p;,1
NOLINT(build/c++11),1
mapped.reject,1
@yield,1
Older,1
Means,1
keeping,1
\"\find"\\,1
mx,1
handlers,1
terse,1
Exit,1
(keep,1
\"\ADD\,1
Usage:,1
UA,1
tlpv[i]->verify_big_initials();,1
excluding,1
reasons),1
str->quote_mark(0);,1
Call,1
(dont,1
Pseudo_Selector_Ptr,1
Emulate,1
Wrapped,1
dont',1
\lt,\,1
result->elements,1
\`befores`,\,1
operator()(Placeholder_Selector_Ptr,1
Generalize,1
\Noordhuis,\,1
16^8,1
\255,\,1
lset),1
[-Wunused-function],1
Meant,1
HiddenValue/Private,1
2376,1
(merged,1
===================================================,1
Hotfix,1
changes,1
\13,\,1
security,1
str,1
pass),1
clones,1
/(?:$re_squote|$re_dquote)/,1
pointer),1
initialise,1
ignored,1
cencode.h,1
visitors,1
\mechanism,\,1
Lookup,1
20,1
indicates,1
':',1
suffixes,1
/*simpleSelectorOrderDependent*/));,1
closest,1
\0.12.18,\,1
\@ssm.get(Set["\fazz"\])\,1
(compile,1
aliases,1
\8-bit,\,1
pNewInnerMost->has_line_feed(true);,1
extends,1
optionally,1
pos.line,1
boost,1
b;,1
\Unfortunately,\,1
sent,1
double-,1
decide,1
next),1
result->has_parent_reference(has_parent_reference());,1
Invariant,1
1126,1
(peek_newline()),1
Of,1
tail_->has_line_break_,1
\(eg,\,1
\zero,\,1
serves,1
concatenated,1
serializing,1
12.3%,1
Every,1
simplify,1
sass_copy_c_string,1
'argv',1
chop,1
{|seq|,1
directive(const,1
catched,1
https://en.wikipedia.org/wiki/UTF-8#Description,1
\Sass::Util.lcs(ops1,\,1
\Otherwise,\,1
utf8::previous),1
is_true(),1
\100,\,1
occupy,1
b.fill_hole(,1
Rod,1
sheets,1
\decoding,\,1
response,1
Unbound,1
ast.hpp/ast.cpp,1
12357CEFGHIJKLMNSTUVWXYZcfhklmnrstuvwxyz,1
violations,1
/(?=literal)/,1
re-assign,1
`@supports`,1
avoided,1
finished,1
@ssm.get(Set[]),1
@yieldparam,1
'y',1
indicate,1
vals],1
Fullscreen,1
/*),1
Expression);,1
underscores,1
Sass_OP::DIV),1
(very,1
JsonNode,1
resolve_parent_refs,1
\"\higher"\\,1
VS2013,1
Sort,1
proxy,1
newly,1
(pos.line,1
plugin.dll,1
(size_t,1
Exact,1
implements,1
Directly,1
shared,1
'i',1
++;,1
formats,1
comming,1
made,1
typeid,1
firstPerm,1
(e.q,1
true),1
\quote,\,1
Visual,1
exactly<em_kwd>,1
Cast<List>(expr);,1
https://github.com/sass/libsass/issues/2359,1
-INF,1
10em-,1
(performance!),1
\3],\,1
*/,1
v.end();,1
\Method"\\,1
(pSelector,1
operator()(Content_Ptr);,1
bar);,1
NEW,1
u[r],1
Trevor,1
fallowed,1
partial,1
line_comment(src);,1
composite,1
extendCompoundSelector,1
:baz]),1
Flat,1
(child.got_line_feed),1
before/after,1
charbox(,1
MAIN,1
env->local_frame()[p->name()],1
\'rr',\,1
validation,1
euro,1
addons,1
combining,1
===============================================================,1
result->elements[i],1
here),1
'infile',1
SmartOS,1
filenames,1
stylesheet,1
Cast<While>(pp),1
'/'),1
code(,1
fails,1
;,1
(final,1
void*,1
\0.10.48,\,1
Element_Selector_Ptr,1
UCS,1
Specifically:,1
removeMultilineComments(sass);,1
\"\P6"\\,1
overall,1
achieve,1
flat,1
pre-sorted,1
gives,1
OCRAD_Pixmap.data,1
unverified,1
shows,1
picking,1
expicitly,1
NAN_PERSISTENT_12_INL_H_,1
detecting,1
guarantee,1
std::set<T>::iterator,1
Colon-separated,1
(remove,1
(10px,1
setup,1
ok,1
(low),1
*********************************************************************************,1
std::vector<std::string>,1
instantiation),1
http://stackoverflow.com/a/6089413/1550314,1
esoteric,1
\nil,\,1
@lc,1
list->is_arglist();,1
recognize1,1
(API,1
irregular,1
14]],1
implementor,1
off);,1
edge,1
parse_comma_list,1
bb->tabs(b->tabs());,1
lookahead_for_value,1
truly,1
\enough,\,1
\document.write(s);</script>"\)'\,1
(arglist),1
`>,1
\|seqs1,\,1
SSCEDI,1
accessors,1
linefeed!,1
(KEEP_COMMENT(converter)),1
acces,1
recursive/nested,1
'exportfile',1
min/max,1
\"\Bar"\\,1
\U+D800..U+DFFF,\,1
'#',1
variable-length,1
character),1
(logical,1
dynamic_cast<AST_Node*>(node);,1
<https://github.com/kkoopa>,1
Array]>],1
0xDC00..0xDFFF,1
loading,1
SASS_DEBUG,1
\"\[f]"\);\,1
mingw:,1
createCombinator,1
\input,\,1
segfaults,1
right:,1
achromatic,1
'+'),1
Op>,1
11,1
NAN_MAYBE_43_INL_H_,1
\expression,\,1
\spec,\,1
one-colon,1
'.5',1
\overflow,\,1
std::streambuf,1
\group_by_to_a(enum,\,1
Previous,1
lookahead_for_include,1
Expression),1
Prepend,1
lifting,1
\sseq_or_op.do_extend(extends,\,1
\changed,\,1
atm!!!!!!????!!!!!!,1
`@warn`,1
`extended`,1
context/option,1
url_prefix_kwd,1
1.0,1
rset),1
interval),1
solution,1
\U+0000..U+10FFFF,\,1
gcd(,1
clangs,1
parents),1
free(source_c_str);,1
\@ssm.get(Set[3,\,1
-1),1
restricted,1
(schema->length()),1
'(',1
repercussions,1
\"\LCS:\,1
14,1
renders,1
\lset,\,1
\[key,\,1
i|,1
operator()(For_Ptr);,1
has_interpolants(bool,1
seq2.last.superselector?(seq1.last),1
group_selectors(seq1),1
Sass::Util.paths(diff).map,1
any_char_except<'/'>,1
\debug_ast(const_cast<AST_Node_Ptr>(node),\,1
c_ctx,1
0xdbff,1
0.3,1
not!,1
respectively,1
(spaces,1
\op1,\,1
CONVERT_COMMENT:,1
[lcs.shift],1
INTROSPECTION,1
.123,1
\@ssm[Set[13,\,1
Still,1
\head\n"\;\,1
appropriately,1
\node,\,1
FMA3-optimized,1
expression->concrete_type(),1
@error,1
fixing,1
-x.y,1
`#group_by`,1
connects,1
destination,1
\pointer,\,1
Parameters_Ptr,1
\'%s'\n"\,\,1
abs,1
chunks,1
\logical,\,1
\Sass::Util.lcs(seq2,\,1
GLOBAL,1
\["\Baz"\,\,1
mutually,1
\"\0"\\,1
spurious,1
`1.5em-.75em`,1
hook,1
\compare,\,1
all),1
catch,1
restrain,1
Misc,1
\'_\a'}"\;\,1
trimmed,1
url_prefix_fn_kwd[],1
Takes,1
1]),1
gone,1
facility,1
Norris,1
improve,1
expects,1
frameworks,1
\"\Baz"\\,1
\why,\,1
fair,1
keyframes(const,1
\instance,\,1
\passes,\,1
OS,1
bracketed,1
Save,1
Boolean]`,1
codecvt,1
!ops2.collection()->empty(),1
\bug,\,1
operator()(Selector_List_Ptr);,1
data),1
include_paths.push_back(CWD);,1
lex_css,1
12%,1
https://github.com/nodejs/nan/pull/811#discussion_r224594980,1
i->second;,1
(unquote,1
3-byte,1
+].include?(op2),1
out.collection()->push_back(one.klone());,1
parameters),1
exclamation,1
6,1
re-enable,1
\rules,\,1
\_superselector?(seq2,\,1
\effort,\,1
Accessors,1
grouped.each,1
extendComplexSelector,1
precise,1
strictly,1
\tasks,\,1
`(3,1
F5..FF,1
pos);,1
\\r,\,1
Cast<Definition>((d_env)[full_name]),1
\error("\Unescaped\,1
local_frame_.end();,1
'Arg_parser',1
css),1
singleton,1
CR,1
\sequences,\,1
http://www.w3.org/TR/css3-color/#hsl-color,1
\uXXXX,1
b.hole(,1
seed,1
register_built_in_functions(Env*,1
autodetect,1
New<Function>,1
'e',1
conditionals,1
\registered"\);\,1
http://www.w3.org/TR/css3-conditional/,1
handle.),1
lookahead_for_selector,1
declaration's,1
NAN_IMPLEMENTATION_PRE_12_INL_H_,1
`one_plus,1
denominators,1
updates,1
leaked,1
rename,1
!:isOriginal,1
\eq,\,1
pagesize,1
@out,1
{|sseq_or_op|,1
\parsing,\,1
order.size,1
Failure,1
downwards,1
positions,1
ex->perform(this);,1
successful,1
`2px-1px`,1
termination,1
/(?:$mx)*?(?=$delim)\b/,1
parsing!,1
delete;,1
resolves,1
2GB,1
pComplexSelector->media_block()),1
(multiple,1
\"\frizz"\])\,1
prominently,1
Ignore,1
//),1
:blip]],1
interpreted,1
Selectorerence,1
hides,1
parent_directives)}.none,1
unbound,1
\collections,\,1
Have,1
\2),\,1
(l->size(),1
Assertion-friendly,1
8BQg$&,1
Booleans,1
poor,1
seq.map,1
Extend:,1
Class_Selector_Ptr,1
\"\libsass_load_headers"\\,1
combo,1
advanced,1
That,1
typename,1
\f"\)\,1
Find,1
(one.isNil()),1
prev,1
trimming,1
https://github.com/sass/libsass/issues/592,1
TESTS,1
p.flatten}.reject,1
\width(),\,1
<https://github.com/brett19>,1
queries),1
to),1
http://www.boost.org/users/license.html,1
's',1
\"\[f]4"\)\,1
findCommentOpener,1
centred,1
alternative,1
performed,1
pOne,1
Interface,1
Unify,1
error(dbg,1
@-->,1
renamed,1
\ARG("\$condition"\,\,1
Cast<For>(pp),1
dependent,1
horrific,1
(head),1
parenthesis,1
out.collection()->push_back(secondPerm);,1
Comma-separated,1
selector_stack.push_back(ls);,1
pushed,1
visit,1
`new`,1
https://gist.github.com/nex3/7609394,1
\selectors,\,1
\menu,\,1
12:,1
\results,\,1
soon,1
operator()(Id_Selector_Ptr,1
`(1,1
Refed,1
(!tmpnr.is_unitless()),1
okay,1
til,1
comparator,1
textlines();,1
assigning,1
(need,1
manner,1
visiting,1
\prior,\,1
preceded,1
\[VisualStudioConfiguration.Main]::Query()}"\\,1
uglier),1
say,1
BOM,1
diff.reject,1
constructing,1
{s,1
std::unordered_map<,1
==============================================================,1
conjunction,1
others,1
(/\b/),1
j),1
verify,1
(starting,1
here!,1
set_delay,1
url_prefix_fn_kwd[];,1
ops2.reject,1
rectangles,1
*prstate,1
block->is_root(),1
\-x,\,1
vector),1
sugar),1
1-based,1
Compiler,1
\@ssm[Set[12,\,1
choice,1
Append,1
Living,1
\error(stack,\,1
dynamically,1
establish,1
\!=,\,1
\deeper,\,1
mingw(/gcc),1
123.456,1
'::',1
*static_cast<Supports_Condition_Ptr>(cond));,1
stringification,1
i->first,1
parse_conjunction,1
SCCEDI,1
seq1.first.is_a?(String),1
after_token,1
re-uses,1
doc,1
new_seq.add_sources!(sources,1
exposed,1
/(?:\n|\r\n?)/,1
below),1
L>,1
parse_selector_schema,1
sels),1
)*,1
nominator,1
Ocr,1
differentiate,1
Except,1
filename_schema,1
unescape,1
frontier,1
\important,\,1
5d2434bf,1
DIRECTIVES,1
100);,1
\value,\,1
`foo-calc`,1
3],1
key/value,1
succeeded,1
BUFFER,1
x/../y,1
\:else,\,1
'lO.OOO',1
182_test_nested_extend_loop,1
'rv',1
foo);,1
shorthand,1
\ARG("\$if-true"\,\,1
spec:,1
cuts,1
File,1
ocrad,1
debug_subset_map(subset_map);,1
Instead,1
(multiply),1
degrades,1
leverage,1
1st,1
exactly<'\f'>,1
Else,1
someday,1
Parent_Selector,1
unspecific,1
NAN_WEAK_H_,1
sub-expressions,1
acts,1
logic;,1
finalize,1
\"\\n"\;\,1
Obj,1
`lexed`,1
yourself,1
\arg,\,1
period,1
\[tilde_sel,\,1
seq.members},1
'ri',1
ahead),1
\"\&{Add-Type\,1
backtrace,1
macro),1
Most,1
firstPerm.plus(twoCloned);,1
\"\/"\;\,1
subject?),1
headed,1
comment(const,1
locigal,1
\"\->"\,\,1
\"\array"\\,1
i-dots,1
pos.column;,1
counting,1
Warnings,1
$stderr.puts,1
Let,1
\"\P5"\\,1
ia,1
\[sel1,\,1
percentage,1
sheet,1
newElements,1
lowest,1
\subweave(seq1,\,1
resolve_includes,1
pseudo-element,1
PATH,1
Context_Options,1
15]],1
v0.8.27,1
'O',1
{|c|,1
(?!\{),1
that's,1
`16px/24px`),1
i;,1
\something(Args().foo("\hey"\).bar(3));\,1
r->block(),1
\"\prior"\\,1
\"\%"\)\,1
HEX,1
[seq1],1
functions?),1
matched,1
(pass-trough),1
seq1.push,1
subclass,1
\DEBUG_PRINTLN(EXTEND_COMPLEX,\,1
\misterious,\,1
free(res.contents);,1
operator()(Bubble_Ptr);,1
block->update_pstate(pstate);,1
enforce),1
'x'),1
1.9,1
group.map,1
(divide),1
built,1
Persistent,1
Semicolon-separated,1
proper,1
extender,1
profile,1
\"\A1bp|"\\,1
\SASS_MEMORY_NEW(String_Constant,\,1
verbose,1
NAN_OBJECT_WRAP_H_,1
0x000,1
scss),1
symbol,1
complexSelectorHasExtension,1
exacly,1
MANIPULATION,1
\{|e,\,1
seq2.push,1
(this->is_root_node(parent)),1
seq.specificity].max,1
parent_->print(prefix),1
\permitted,\,1
maintain,1
